Id,Tool Detection,Repository,File,Type,Lines,Method Lines,Prompt,Original Method,SLOC_Logical_before,Cyclomatic_before,CyclomaticDensity_before,Halstead_Effort_before,Halstead_Bugs_before,Maintainability_before,Refactored Method,Prompt + method,SLOC_Logical_after,Cyclomatic_after,CyclomaticDensity_after,Halstead_Effort_after,Halstead_Bugs_after,Maintainability_after,Refactored,Removed smell,Added new smell,Test results changed,Falha no Teste,Coverage changed,Test before,Coverage before,Test after,Coverage after,Smell added,Observation
85,snutsjs,brookhong/surfingkeys,/tests/content_scripts/markdown.test.js,SubOptimalAssert,"{""startLine"":111,""endLine"":111}",start: 92 end: 118,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: SubOptimalAssert
- Smell Location:  Line Range:  startLine : 111, endLine : 111
- Description:  Occurs when the assertions used in tests are not ideal for verifying the specific condition being tested. Using more specific and expressive assertions can improve test clarity and make results more useful

Request:
Refactor the affected code to eliminate the SubOptimalAssert. Ensure the test remains correct, readable, and maintainable.","test(""follow links generated from markdown"", async () => {
 jest.spyOn(clipboard, 'read').mockImplementationOnce((onReady) => {
 onReady({data: ""* [github](https://github.com)\n* [google](https://google.com)""});
 });
 await waitForEvent(document, ""surfingkeys:defaultSettingsLoaded"", () => {
 return true;
 }, () => {
 dispatchSKEvent('defaultSettingsLoaded', {normal, api});
 });

 const links = document.querySelectorAll(""a"");
 links.forEach((l, i) => {
 l.getBoundingClientRect = jest.fn(() => {
 return { width: 100, height: 10, top: 100 * i, left: 0, bottom: 0, right: 0 };
 });
 });
 document.elementFromPoint = jest.fn(() => {
 return null;
 });
 expect(document.querySelector(""div.surfingkeys_hints_host"")).toBe(null);

 document.body.dispatchEvent(new KeyboardEvent('keydown', {'key': 'f'}));
 const hint_labels = document.querySelector(""div.surfingkeys_hints_host"").shadowRoot.querySelectorAll(""section>div"");
 expect(hint_labels.length).toBe(2);
 expect(hint_labels[0].label).toBe(""A"");
 expect(hint_labels[1].label).toBe(""S"");
 });",25,1,4,2452.758339,0.02822356121,84.23181015,,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: SubOptimalAssert
- Smell Location:  Line Range:  startLine : 111, endLine : 111
- Description:  Occurs when the assertions used in tests are not ideal for verifying the specific condition being tested. Using more specific and expressive assertions can improve test clarity and make results more useful
test(""follow links generated from markdown"", async () => {
 jest.spyOn(clipboard, 'read').mockImplementationOnce((onReady) => {
 onReady({data: ""* [github](https://github.com)\n* [google](https://google.com)""});
 });
 await waitForEvent(document, ""surfingkeys:defaultSettingsLoaded"", () => {
 return true;
 }, () => {
 dispatchSKEvent('defaultSettingsLoaded', {normal, api});
 });

 const links = document.querySelectorAll(""a"");
 links.forEach((l, i) => {
 l.getBoundingClientRect = jest.fn(() => {
 return { width: 100, height: 10, top: 100 * i, left: 0, bottom: 0, right: 0 };
 });
 });
 document.elementFromPoint = jest.fn(() => {
 return null;
 });
 expect(document.querySelector(""div.surfingkeys_hints_host"")).toBe(null);

 document.body.dispatchEvent(new KeyboardEvent('keydown', {'key': 'f'}));
 const hint_labels = document.querySelector(""div.surfingkeys_hints_host"").shadowRoot.querySelectorAll(""section>div"");
 expect(hint_labels.length).toBe(2);
 expect(hint_labels[0].label).toBe(""A"");
 expect(hint_labels[1].label).toBe(""S"");
 });
Request:
Refactor the affected code to eliminate the SubOptimalAssert. Ensure the test remains correct, readable, and maintainable.",25,1,4,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,
86,snutsjs,brookhong/surfingkeys,/tests/content_scripts/markdown.test.js,SubOptimalAssert,"{""startLine"":115,""endLine"":115}",start: 92 end: 118,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: SubOptimalAssert
- Smell Location:  Line Range:  startLine : 115, endLine : 115
- Description:  Occurs when the assertions used in tests are not ideal for verifying the specific condition being tested. Using more specific and expressive assertions can improve test clarity and make results more useful

Request:
Refactor the affected code to eliminate the SubOptimalAssert. Ensure the test remains correct, readable, and maintainable.","test(""follow links generated from markdown"", async () => {
 jest.spyOn(clipboard, 'read').mockImplementationOnce((onReady) => {
 onReady({data: ""* [github](https://github.com)\n* [google](https://google.com)""});
 });
 await waitForEvent(document, ""surfingkeys:defaultSettingsLoaded"", () => {
 return true;
 }, () => {
 dispatchSKEvent('defaultSettingsLoaded', {normal, api});
 });

 const links = document.querySelectorAll(""a"");
 links.forEach((l, i) => {
 l.getBoundingClientRect = jest.fn(() => {
 return { width: 100, height: 10, top: 100 * i, left: 0, bottom: 0, right: 0 };
 });
 });
 document.elementFromPoint = jest.fn(() => {
 return null;
 });
 expect(document.querySelector(""div.surfingkeys_hints_host"")).toBe(null);

 document.body.dispatchEvent(new KeyboardEvent('keydown', {'key': 'f'}));
 const hint_labels = document.querySelector(""div.surfingkeys_hints_host"").shadowRoot.querySelectorAll(""section>div"");
 expect(hint_labels.length).toBe(2);
 expect(hint_labels[0].label).toBe(""A"");
 expect(hint_labels[1].label).toBe(""S"");
 });",25,1,4,2452.758339,0.02822356121,84.23181015,,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: SubOptimalAssert
- Smell Location:  Line Range:  startLine : 115, endLine : 115
- Description:  Occurs when the assertions used in tests are not ideal for verifying the specific condition being tested. Using more specific and expressive assertions can improve test clarity and make results more useful
test(""follow links generated from markdown"", async () => {
 jest.spyOn(clipboard, 'read').mockImplementationOnce((onReady) => {
 onReady({data: ""* [github](https://github.com)\n* [google](https://google.com)""});
 });
 await waitForEvent(document, ""surfingkeys:defaultSettingsLoaded"", () => {
 return true;
 }, () => {
 dispatchSKEvent('defaultSettingsLoaded', {normal, api});
 });

 const links = document.querySelectorAll(""a"");
 links.forEach((l, i) => {
 l.getBoundingClientRect = jest.fn(() => {
 return { width: 100, height: 10, top: 100 * i, left: 0, bottom: 0, right: 0 };
 });
 });
 document.elementFromPoint = jest.fn(() => {
 return null;
 });
 expect(document.querySelector(""div.surfingkeys_hints_host"")).toBe(null);

 document.body.dispatchEvent(new KeyboardEvent('keydown', {'key': 'f'}));
 const hint_labels = document.querySelector(""div.surfingkeys_hints_host"").shadowRoot.querySelectorAll(""section>div"");
 expect(hint_labels.length).toBe(2);
 expect(hint_labels[0].label).toBe(""A"");
 expect(hint_labels[1].label).toBe(""S"");
 });
Request:
Refactor the affected code to eliminate the SubOptimalAssert. Ensure the test remains correct, readable, and maintainable.",25,1,4,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,
87,snutsjs,brookhong/surfingkeys,/tests/content_scripts/common/normal.test.js,ConditionalTestLogic,"{""startLine"":29,""endLine"":31}",start: 25 end: 35,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: ConditionalTestLogic
- Smell Location:  Line Range:  startLine : 29, endLine : 31
- Description:  Occurs due to the presence of test methods that contain conditional statements, such as the use of if-else or loops like for or while. Test methods that include conditional statements can compromise the effectiveness of tests

Request:
Refactor the affected code to eliminate the ConditionalTestLogic. Ensure the test remains correct, readable, and maintainable.","test(""normal /"", async () => {
 normal.enter();
 await new Promise((r) => {
 document.addEventListener(""surfingkeys:front"", function(evt) {
 if (evt.detail.length && evt.detail[0] === ""openFinder"") {
 r(evt);
 }
 });
 document.body.dispatchEvent(new KeyboardEvent('keydown',{'key':'/'}));
 });
 });",11,3,27.27272727,488.7570026,0.01093851857,100,,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: ConditionalTestLogic
- Smell Location:  Line Range:  startLine : 29, endLine : 31
- Description:  Occurs due to the presence of test methods that contain conditional statements, such as the use of if-else or loops like for or while. Test methods that include conditional statements can compromise the effectiveness of tests
test(""normal /"", async () => {
 normal.enter();
 await new Promise((r) => {
 document.addEventListener(""surfingkeys:front"", function(evt) {
 if (evt.detail.length && evt.detail[0] === ""openFinder"") {
 r(evt);
 }
 });
 document.body.dispatchEvent(new KeyboardEvent('keydown',{'key':'/'}));
 });
 });
Request:
Refactor the affected code to eliminate the ConditionalTestLogic. Ensure the test remains correct, readable, and maintainable.",14,3,21.42857143,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,
88,snutsjs,brookhong/surfingkeys,/tests/content_scripts/common/normal.test.js,ConditionalTestLogic,"{""startLine"":66,""endLine"":68}",start: 62 end: 77,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: ConditionalTestLogic
- Smell Location:  Line Range:  startLine : 66, endLine : 68
- Description:  Occurs due to the presence of test methods that contain conditional statements, such as the use of if-else or loops like for or while. Test methods that include conditional statements can compromise the effectiveness of tests

Request:
Refactor the affected code to eliminate the ConditionalTestLogic. Ensure the test remains correct, readable, and maintainable.","test(""normal mouse up"", async () => {
 runtime.conf.mouseSelectToQuery = [ ""http://localhost"" ];
 await new Promise((r) => {
 document.addEventListener(""surfingkeys:front"", function(evt) {
 if (evt.detail.length && evt.detail[0] === ""querySelectedWord"") {
 r(evt);
 }
 });
 document.body.dispatchEvent(new MouseEvent('mouseup', {
 bubbles: true,
 cancelable: true,
 view: window,
 button: 0
 }));
 });
 });",11,3,27.27272727,753.6983955,0.01271287627,100,,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: ConditionalTestLogic
- Smell Location:  Line Range:  startLine : 66, endLine : 68
- Description:  Occurs due to the presence of test methods that contain conditional statements, such as the use of if-else or loops like for or while. Test methods that include conditional statements can compromise the effectiveness of tests
test(""normal mouse up"", async () => {
 runtime.conf.mouseSelectToQuery = [ ""http://localhost"" ];
 await new Promise((r) => {
 document.addEventListener(""surfingkeys:front"", function(evt) {
 if (evt.detail.length && evt.detail[0] === ""querySelectedWord"") {
 r(evt);
 }
 });
 document.body.dispatchEvent(new MouseEvent('mouseup', {
 bubbles: true,
 cancelable: true,
 view: window,
 button: 0
 }));
 });
 });
Request:
Refactor the affected code to eliminate the ConditionalTestLogic. Ensure the test remains correct, readable, and maintainable.",10,1,10,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,
89,steel,brookhong/surfingkeys,/tests/content_scripts/markdown.test.js,Duplicate Assert,"{'line': 66, 'column': 8, 'index': 2706}",start: 62 end: 76,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: Duplicate Assert
- Smell Location:  Line : 67, column: 8, index: 2706
- Description:  This issue occurs when a test method verifies the same condition more than once within its scope, making the test harder to read and maintain. Identical assertions within the same method do not explicitly convey the purpose of the test method.

Request:
Refactor the affected code to eliminate the Duplicate Assert. Ensure the test remains correct, readable, and maintainable.","test(""verify local shortcuts for markdown preview"", async () => {
 document.execCommand = jest.fn();

 expect(normal.mappings.find('of')).toBe(undefined);
 expect(document.execCommand).toHaveBeenCalledTimes(0);

 await waitForEvent(document, ""surfingkeys:defaultSettingsLoaded"", () => {
 return true;
 }, () => {
 dispatchSKEvent('defaultSettingsLoaded', {normal, api});
 });

 expect(normal.mappings.find('of').meta.word).toBe('of');
 expect(document.execCommand).toHaveBeenCalledTimes(1);
 });",12,1,8.333333333,879.7996951,0.01588680007,100,,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: Duplicate Assert
- Smell Location:  Line : 67, column: 8, index: 2706
- Description:  This issue occurs when a test method verifies the same condition more than once within its scope, making the test harder to read and maintain. Identical assertions within the same method do not explicitly convey the purpose of the test method.
test(""verify local shortcuts for markdown preview"", async () => {
 document.execCommand = jest.fn();

 expect(normal.mappings.find('of')).toBe(undefined);
 expect(document.execCommand).toHaveBeenCalledTimes(0);

 await waitForEvent(document, ""surfingkeys:defaultSettingsLoaded"", () => {
 return true;
 }, () => {
 dispatchSKEvent('defaultSettingsLoaded', {normal, api});
 });

 expect(normal.mappings.find('of').meta.word).toBe('of');
 expect(document.execCommand).toHaveBeenCalledTimes(1);
 });
Request:
Refactor the affected code to eliminate the Duplicate Assert. Ensure the test remains correct, readable, and maintainable.",12,1,8.333333333,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,
90,steel,brookhong/surfingkeys,/tests/content_scripts/markdown.test.js,Duplicate Assert,"{'line': 75, 'column': 8, 'index': 3043}",start: 62 end: 76,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: Duplicate Assert
- Smell Location:  Line : 76, column: 8, index: 3043
- Description:  This issue occurs when a test method verifies the same condition more than once within its scope, making the test harder to read and maintain. Identical assertions within the same method do not explicitly convey the purpose of the test method.

Request:
Refactor the affected code to eliminate the Duplicate Assert. Ensure the test remains correct, readable, and maintainable.","test(""verify local shortcuts for markdown preview"", async () => {
 document.execCommand = jest.fn();

 expect(normal.mappings.find('of')).toBe(undefined);
 expect(document.execCommand).toHaveBeenCalledTimes(0);

 await waitForEvent(document, ""surfingkeys:defaultSettingsLoaded"", () => {
 return true;
 }, () => {
 dispatchSKEvent('defaultSettingsLoaded', {normal, api});
 });

 expect(normal.mappings.find('of').meta.word).toBe('of');
 expect(document.execCommand).toHaveBeenCalledTimes(1);
 });",12,1,8.333333333,879.7996951,0.01588680007,100,,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: Duplicate Assert
- Smell Location:  Line : 76, column: 8, index: 3043
- Description:  This issue occurs when a test method verifies the same condition more than once within its scope, making the test harder to read and maintain. Identical assertions within the same method do not explicitly convey the purpose of the test method.
test(""verify local shortcuts for markdown preview"", async () => {
 document.execCommand = jest.fn();

 expect(normal.mappings.find('of')).toBe(undefined);
 expect(document.execCommand).toHaveBeenCalledTimes(0);

 await waitForEvent(document, ""surfingkeys:defaultSettingsLoaded"", () => {
 return true;
 }, () => {
 dispatchSKEvent('defaultSettingsLoaded', {normal, api});
 });

 expect(normal.mappings.find('of').meta.word).toBe('of');
 expect(document.execCommand).toHaveBeenCalledTimes(1);
 });
Request:
Refactor the affected code to eliminate the Duplicate Assert. Ensure the test remains correct, readable, and maintainable.",12,1,8.333333333,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,
91,steel,brookhong/surfingkeys,/tests/content_scripts/markdown.test.js,Magic Number,"{'line': 88, 'column': 34, 'index': 3642}",start: 78 end: 90,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: Magic Number
- Smell Location:  Line : 89, column: 34, index: 3642
- Description:  Occurs when numeric literals are used directly in tests without explanation or documentation. These numbers lack clear context, making the code less readable and harder to maintain, as it is not obvious why such values are used.

Request:
Refactor the affected code to eliminate the Magic Number. Ensure the test remains correct, readable, and maintainable.","test(""render markdown from clipboard"", async () => {
 jest.spyOn(clipboard, 'read').mockImplementationOnce((onReady) => {
 onReady({data: ""* [github](https://github.com)\n* [google](https://google.com)""});
 });
 await waitForEvent(document, ""surfingkeys:defaultSettingsLoaded"", () => {
 return true;
 }, () => {
 dispatchSKEvent('defaultSettingsLoaded', {normal, api});
 });
 const links = document.querySelectorAll(""a"");
 expect(links.length).toBe(2);
 expect(links[0].href).toBe(""https://github.com/"");
 });",13,1,7.692307692,340.0586697,0.01365982471,100,,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: Magic Number
- Smell Location:  Line : 89, column: 34, index: 3642
- Description:  Occurs when numeric literals are used directly in tests without explanation or documentation. These numbers lack clear context, making the code less readable and harder to maintain, as it is not obvious why such values are used.
test(""render markdown from clipboard"", async () => {
 jest.spyOn(clipboard, 'read').mockImplementationOnce((onReady) => {
 onReady({data: ""* [github](https://github.com)\n* [google](https://google.com)""});
 });
 await waitForEvent(document, ""surfingkeys:defaultSettingsLoaded"", () => {
 return true;
 }, () => {
 dispatchSKEvent('defaultSettingsLoaded', {normal, api});
 });
 const links = document.querySelectorAll(""a"");
 expect(links.length).toBe(2);
 expect(links[0].href).toBe(""https://github.com/"");
 });
Request:
Refactor the affected code to eliminate the Magic Number. Ensure the test remains correct, readable, and maintainable.",14,1,7.142857143,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,
92,steel,brookhong/surfingkeys,/tests/content_scripts/markdown.test.js,Magic Number,"{'line': 115, 'column': 40, 'index': 4850}",start: 92 end: 118,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: Magic Number
- Smell Location:  Line : 116, column: 40, index: 4850
- Description:  Occurs when numeric literals are used directly in tests without explanation or documentation. These numbers lack clear context, making the code less readable and harder to maintain, as it is not obvious why such values are used.

Request:
Refactor the affected code to eliminate the Magic Number. Ensure the test remains correct, readable, and maintainable.","test(""follow links generated from markdown"", async () => {
 jest.spyOn(clipboard, 'read').mockImplementationOnce((onReady) => {
 onReady({data: ""* [github](https://github.com)\n* [google](https://google.com)""});
 });
 await waitForEvent(document, ""surfingkeys:defaultSettingsLoaded"", () => {
 return true;
 }, () => {
 dispatchSKEvent('defaultSettingsLoaded', {normal, api});
 });

 const links = document.querySelectorAll(""a"");
 links.forEach((l, i) => {
 l.getBoundingClientRect = jest.fn(() => {
 return { width: 100, height: 10, top: 100 * i, left: 0, bottom: 0, right: 0 };
 });
 });
 document.elementFromPoint = jest.fn(() => {
 return null;
 });
 expect(document.querySelector(""div.surfingkeys_hints_host"")).toBe(null);

 document.body.dispatchEvent(new KeyboardEvent('keydown', {'key': 'f'}));
 const hint_labels = document.querySelector(""div.surfingkeys_hints_host"").shadowRoot.querySelectorAll(""section>div"");
 expect(hint_labels.length).toBe(2);
 expect(hint_labels[0].label).toBe(""A"");
 expect(hint_labels[1].label).toBe(""S"");
 });",25,1,4,2452.758339,0.02822356121,84.23181015,,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: Magic Number
- Smell Location:  Line : 116, column: 40, index: 4850
- Description:  Occurs when numeric literals are used directly in tests without explanation or documentation. These numbers lack clear context, making the code less readable and harder to maintain, as it is not obvious why such values are used.
test(""follow links generated from markdown"", async () => {
 jest.spyOn(clipboard, 'read').mockImplementationOnce((onReady) => {
 onReady({data: ""* [github](https://github.com)\n* [google](https://google.com)""});
 });
 await waitForEvent(document, ""surfingkeys:defaultSettingsLoaded"", () => {
 return true;
 }, () => {
 dispatchSKEvent('defaultSettingsLoaded', {normal, api});
 });

 const links = document.querySelectorAll(""a"");
 links.forEach((l, i) => {
 l.getBoundingClientRect = jest.fn(() => {
 return { width: 100, height: 10, top: 100 * i, left: 0, bottom: 0, right: 0 };
 });
 });
 document.elementFromPoint = jest.fn(() => {
 return null;
 });
 expect(document.querySelector(""div.surfingkeys_hints_host"")).toBe(null);

 document.body.dispatchEvent(new KeyboardEvent('keydown', {'key': 'f'}));
 const hint_labels = document.querySelector(""div.surfingkeys_hints_host"").shadowRoot.querySelectorAll(""section>div"");
 expect(hint_labels.length).toBe(2);
 expect(hint_labels[0].label).toBe(""A"");
 expect(hint_labels[1].label).toBe(""S"");
 });
Request:
Refactor the affected code to eliminate the Magic Number. Ensure the test remains correct, readable, and maintainable.",28,1,3.571428571,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,
93,steel,brookhong/surfingkeys,/tests/content_scripts/ui/omnibar.test.js,Duplicate Assert,"{'line': 80, 'column': 8, 'index': 3134}",start: 76 end: 86,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: Duplicate Assert
- Smell Location:  Line : 81, column: 8, index: 3134
- Description:  This issue occurs when a test method verifies the same condition more than once within its scope, making the test harder to read and maintain. Identical assertions within the same method do not explicitly convey the purpose of the test method.

Request:
Refactor the affected code to eliminate the Duplicate Assert. Ensure the test remains correct, readable, and maintainable.","test(""toggle Omnibar's position"", async () => {
 const elmOmnibarClass = document.getElementById(""sk_omnibar"").classList;
 window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""URLs"", extra: ""getAllSites"" }}, document.location.origin);
 await new Promise((r) => setTimeout(r, 100));
 expect(elmOmnibarClass.value).toContain('sk_omnibar_middle');
 Mode.handleMapKey.call(omnibar, {
 sk_keyName: KeyboardUtils.encodeKeystroke(""<Ctrl-j>"")
 });
 await new Promise((r) => setTimeout(r, 100));
 expect(elmOmnibarClass.value).toContain('sk_omnibar_bottom');
 });",9,1,11.11111111,489.6886164,0.01701396526,100,,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: Duplicate Assert
- Smell Location:  Line : 81, column: 8, index: 3134
- Description:  This issue occurs when a test method verifies the same condition more than once within its scope, making the test harder to read and maintain. Identical assertions within the same method do not explicitly convey the purpose of the test method.
test(""toggle Omnibar's position"", async () => {
 const elmOmnibarClass = document.getElementById(""sk_omnibar"").classList;
 window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""URLs"", extra: ""getAllSites"" }}, document.location.origin);
 await new Promise((r) => setTimeout(r, 100));
 expect(elmOmnibarClass.value).toContain('sk_omnibar_middle');
 Mode.handleMapKey.call(omnibar, {
 sk_keyName: KeyboardUtils.encodeKeystroke(""<Ctrl-j>"")
 });
 await new Promise((r) => setTimeout(r, 100));
 expect(elmOmnibarClass.value).toContain('sk_omnibar_bottom');
 });
Request:
Refactor the affected code to eliminate the Duplicate Assert. Ensure the test remains correct, readable, and maintainable.",10,1,10,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,
94,steel,brookhong/surfingkeys,/tests/content_scripts/ui/omnibar.test.js,Duplicate Assert,"{'line': 85, 'column': 8, 'index': 3378}",start: 76 end: 86,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: Duplicate Assert
- Smell Location:  Line : 86, column: 8, index: 3378
- Description:  This issue occurs when a test method verifies the same condition more than once within its scope, making the test harder to read and maintain. Identical assertions within the same method do not explicitly convey the purpose of the test method.

Request:
Refactor the affected code to eliminate the Duplicate Assert. Ensure the test remains correct, readable, and maintainable.","test(""toggle Omnibar's position"", async () => {
 const elmOmnibarClass = document.getElementById(""sk_omnibar"").classList;
 window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""URLs"", extra: ""getAllSites"" }}, document.location.origin);
 await new Promise((r) => setTimeout(r, 100));
 expect(elmOmnibarClass.value).toContain('sk_omnibar_middle');
 Mode.handleMapKey.call(omnibar, {
 sk_keyName: KeyboardUtils.encodeKeystroke(""<Ctrl-j>"")
 });
 await new Promise((r) => setTimeout(r, 100));
 expect(elmOmnibarClass.value).toContain('sk_omnibar_bottom');
 });",9,1,11.11111111,489.6886164,0.01701396526,100,,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: Duplicate Assert
- Smell Location:  Line : 86, column: 8, index: 3378
- Description:  This issue occurs when a test method verifies the same condition more than once within its scope, making the test harder to read and maintain. Identical assertions within the same method do not explicitly convey the purpose of the test method.
test(""toggle Omnibar's position"", async () => {
 const elmOmnibarClass = document.getElementById(""sk_omnibar"").classList;
 window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""URLs"", extra: ""getAllSites"" }}, document.location.origin);
 await new Promise((r) => setTimeout(r, 100));
 expect(elmOmnibarClass.value).toContain('sk_omnibar_middle');
 Mode.handleMapKey.call(omnibar, {
 sk_keyName: KeyboardUtils.encodeKeystroke(""<Ctrl-j>"")
 });
 await new Promise((r) => setTimeout(r, 100));
 expect(elmOmnibarClass.value).toContain('sk_omnibar_bottom');
 });
Request:
Refactor the affected code to eliminate the Duplicate Assert. Ensure the test remains correct, readable, and maintainable.",9,1,11.11111111,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,
95,steel,brookhong/surfingkeys,/tests/content_scripts/ui/frontend.test.js,Duplicate Assert,"{'line': 40, 'column': 8, 'index': 1331}",start: 38 end: 47,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: Duplicate Assert
- Smell Location:  Line : 41, column: 8, index: 1331
- Description:  This issue occurs when a test method verifies the same condition more than once within its scope, making the test harder to read and maintain. Identical assertions within the same method do not explicitly convey the purpose of the test method.

Request:
Refactor the affected code to eliminate the Duplicate Assert. Ensure the test remains correct, readable, and maintainable.","test('show omnibar', async () => {
 const elmOmnibarStyle = document.getElementById(""sk_omnibar"").style;
 expect(elmOmnibarStyle).toHaveProperty('display', 'none');
 await waitForEvent(window, ""message"", (_msg) => {
 return _msg.surfingkeys_uihost_data && _msg.surfingkeys_uihost_data.action === ""setFrontFrame"";
 }, () => {
 window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""SearchEngine"", extra: ""b"" }}, document.location.origin);
 });
 expect(elmOmnibarStyle).not.toHaveProperty('display', 'none');
 });",10,2,20,871.4285714,0.01510353611,100,,"Context: I'm refactoring test smells from a test file to improve code quality.
Issue Details:
- Test Smell Category: Duplicate Assert
- Smell Location:  Line : 41, column: 8, index: 1331
- Description:  This issue occurs when a test method verifies the same condition more than once within its scope, making the test harder to read and maintain. Identical assertions within the same method do not explicitly convey the purpose of the test method.
test('show omnibar', async () => {
 const elmOmnibarStyle = document.getElementById(""sk_omnibar"").style;
 expect(elmOmnibarStyle).toHaveProperty('display', 'none');
 await waitForEvent(window, ""message"", (_msg) => {
 return _msg.surfingkeys_uihost_data && _msg.surfingkeys_uihost_data.action === ""setFrontFrame"";
 }, () => {
 window.postMessage({surfingkeys_frontend_data: { action: ""openOmnibar"", type: ""SearchEngine"", extra: ""b"" }}, document.location.origin);
 });
 expect(elmOmnibarStyle).not.toHaveProperty('display', 'none');
 });
Request:
Refactor the affected code to eliminate the Duplicate Assert. Ensure the test remains correct, readable, and maintainable.",10,2,20,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,
