file,type,line,method,source
/test/telegram.js,Assertion Roulette,"{'column': 10, 'line': 522}","it('should download a file', function test() {
      return bot.downloadFile(FILE_ID, downloadPath)
        .then(filePath => {
          assert.ok(is.string(filePath));
          assert.strictEqual(path.dirname(filePath), downloadPath);
          assert.ok(fs.existsSync(filePath));
          fs.unlinkSync(filePath); // Delete file after test
        });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 10, 'line': 523}","it('should download a file', function test() {
      return bot.downloadFile(FILE_ID, downloadPath)
        .then(filePath => {
          assert.ok(is.string(filePath));
          assert.strictEqual(path.dirname(filePath), downloadPath);
          assert.ok(fs.existsSync(filePath));
          fs.unlinkSync(filePath); // Delete file after test
        });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 533}","it('should call `onText` callback on match', function test(done) {
      const regexp = /\/onText (.+)/;
      botWebHook.onText(regexp, (msg, match) => {
        assert.strictEqual(match[1], 'ECHO ALOHA');
        assert.ok(botWebHook.removeTextListener(regexp));
        return done();
      });
      utils.sendWebHookMessage(webHookPort2, TOKEN, {
        message: { text: '/onText ECHO ALOHA' },
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 534}","it('should call `onText` callback on match', function test(done) {
      const regexp = /\/onText (.+)/;
      botWebHook.onText(regexp, (msg, match) => {
        assert.strictEqual(match[1], 'ECHO ALOHA');
        assert.ok(botWebHook.removeTextListener(regexp));
        return done();
      });
      utils.sendWebHookMessage(webHookPort2, TOKEN, {
        message: { text: '/onText ECHO ALOHA' },
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 544}","it('should reset the global regex state with each message', function test(done) {
      const regexp = /\/onText (.+)/g;
      botWebHook.onText(regexp, () => {
        assert.strictEqual(regexp.lastIndex, 0);
        assert.ok(botWebHook.removeTextListener(regexp));
        return done();
      });
      utils.sendWebHookMessage(webHookPort2, TOKEN, {
        message: { text: '/onText ECHO ALOHA' },
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 545}","it('should reset the global regex state with each message', function test(done) {
      const regexp = /\/onText (.+)/g;
      botWebHook.onText(regexp, () => {
        assert.strictEqual(regexp.lastIndex, 0);
        assert.ok(botWebHook.removeTextListener(regexp));
        return done();
      });
      utils.sendWebHookMessage(webHookPort2, TOKEN, {
        message: { text: '/onText ECHO ALOHA' },
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 6, 'line': 582}","it('returns the right reply-listener', function test() {
      const id = bot.onReplyToMessage(chatId, messageId, callback);
      const replyListener = bot.removeReplyListener(id);
      assert.strictEqual(id, replyListener.id);
      assert.strictEqual(chatId, replyListener.chatId);
      assert.strictEqual(messageId, replyListener.messageId);
      assert.strictEqual(callback, replyListener.callback);
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 6, 'line': 583}","it('returns the right reply-listener', function test() {
      const id = bot.onReplyToMessage(chatId, messageId, callback);
      const replyListener = bot.removeReplyListener(id);
      assert.strictEqual(id, replyListener.id);
      assert.strictEqual(chatId, replyListener.chatId);
      assert.strictEqual(messageId, replyListener.messageId);
      assert.strictEqual(callback, replyListener.callback);
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 6, 'line': 584}","it('returns the right reply-listener', function test() {
      const id = bot.onReplyToMessage(chatId, messageId, callback);
      const replyListener = bot.removeReplyListener(id);
      assert.strictEqual(id, replyListener.id);
      assert.strictEqual(chatId, replyListener.chatId);
      assert.strictEqual(messageId, replyListener.messageId);
      assert.strictEqual(callback, replyListener.callback);
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 6, 'line': 585}","it('returns the right reply-listener', function test() {
      const id = bot.onReplyToMessage(chatId, messageId, callback);
      const replyListener = bot.removeReplyListener(id);
      assert.strictEqual(id, replyListener.id);
      assert.strictEqual(chatId, replyListener.chatId);
      assert.strictEqual(messageId, replyListener.messageId);
      assert.strictEqual(callback, replyListener.callback);
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 605}","it('should send a message', function test() {
      return bot.sendMessage(USERID, 'test').then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.number(resp.message_id));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 606}","it('should send a message', function test() {
      return bot.sendMessage(USERID, 'test').then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.number(resp.message_id));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 12, 'line': 621}","it('should forward a message', function test() {
      return bot.sendMessage(USERID, 'test').then(resp => {
        const messageId = resp.message_id;
        return bot.forwardMessage(USERID, USERID, messageId)
          .then(forwarded => {
            assert.ok(is.object(forwarded));
            assert.ok(is.number(forwarded.message_id));
          });
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 12, 'line': 622}","it('should forward a message', function test() {
      return bot.sendMessage(USERID, 'test').then(resp => {
        const messageId = resp.message_id;
        return bot.forwardMessage(USERID, USERID, messageId)
          .then(forwarded => {
            assert.ok(is.object(forwarded));
            assert.ok(is.number(forwarded.message_id));
          });
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 12, 'line': 638}","it('should send copy of a message', function test() {
      return bot.sendMessage(USERID, 'test').then(resp => {
        const messageId = resp.message_id;
        return bot.copyMessage(USERID, USERID, messageId)
          .then(copy => {
            assert.ok(is.object(copy));
            assert.ok(is.number(copy.message_id));
          });
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 12, 'line': 639}","it('should send copy of a message', function test() {
      return bot.sendMessage(USERID, 'test').then(resp => {
        const messageId = resp.message_id;
        return bot.copyMessage(USERID, USERID, messageId)
          .then(copy => {
            assert.ok(is.object(copy));
            assert.ok(is.number(copy.message_id));
          });
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 654}","it('should send a photo from file', function test() {
      const photo = `${__dirname}/data/photo.png`;
      return bot.sendPhoto(USERID, photo).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.array(resp.photo));
        photoId = resp.photo[0].file_id;
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 655}","it('should send a photo from file', function test() {
      const photo = `${__dirname}/data/photo.png`;
      return bot.sendPhoto(USERID, photo).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.array(resp.photo));
        photoId = resp.photo[0].file_id;
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 663}","it('should send a photo from id', function test() {
      // Send the same photo as before
      const photo = photoId;
      return bot.sendPhoto(USERID, photo).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.array(resp.photo));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 664}","it('should send a photo from id', function test() {
      // Send the same photo as before
      const photo = photoId;
      return bot.sendPhoto(USERID, photo).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.array(resp.photo));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 670}","it('should send a photo from fs.readStream', function test() {
      const photo = fs.createReadStream(`${__dirname}/data/photo.png`);
      return bot.sendPhoto(USERID, photo).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.array(resp.photo));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 671}","it('should send a photo from fs.readStream', function test() {
      const photo = fs.createReadStream(`${__dirname}/data/photo.png`);
      return bot.sendPhoto(USERID, photo).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.array(resp.photo));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 677}","it('should send a photo from request Stream', function test() {
      const photo = request(`${staticUrl}/photo.png`);
      return bot.sendPhoto(USERID, photo).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.array(resp.photo));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 678}","it('should send a photo from request Stream', function test() {
      const photo = request(`${staticUrl}/photo.png`);
      return bot.sendPhoto(USERID, photo).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.array(resp.photo));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 684}","it('should send a photo from a Buffer', function test() {
      const photo = fs.readFileSync(`${__dirname}/data/photo.png`);
      return bot.sendPhoto(USERID, photo).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.array(resp.photo));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 685}","it('should send a photo from a Buffer', function test() {
      const photo = fs.readFileSync(`${__dirname}/data/photo.png`);
      return bot.sendPhoto(USERID, photo).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.array(resp.photo));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 699}","it('should send an MP3 audio', function test() {
      const audio = `${__dirname}/data/audio.mp3`;
      return bot.sendAudio(USERID, audio).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.audio));
        audioId = resp.audio.file_id;
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 700}","it('should send an MP3 audio', function test() {
      const audio = `${__dirname}/data/audio.mp3`;
      return bot.sendAudio(USERID, audio).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.audio));
        audioId = resp.audio.file_id;
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 708}","it('should send an audio from id', function test() {
      // Send the same audio as before
      const audio = audioId;
      return bot.sendAudio(USERID, audio).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.audio));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 709}","it('should send an audio from id', function test() {
      // Send the same audio as before
      const audio = audioId;
      return bot.sendAudio(USERID, audio).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.audio));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 715}","it('should send an audio from fs.readStream', function test() {
      const audio = fs.createReadStream(`${__dirname}/data/audio.mp3`);
      return bot.sendAudio(USERID, audio).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.audio));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 716}","it('should send an audio from fs.readStream', function test() {
      const audio = fs.createReadStream(`${__dirname}/data/audio.mp3`);
      return bot.sendAudio(USERID, audio).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.audio));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 722}","it('should send an audio from request Stream', function test() {
      const audio = request(`${staticUrl}/audio.mp3`);
      return bot.sendAudio(USERID, audio).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.audio));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 723}","it('should send an audio from request Stream', function test() {
      const audio = request(`${staticUrl}/audio.mp3`);
      return bot.sendAudio(USERID, audio).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.audio));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 729}","it('should send an audio from a Buffer', function test() {
      const audio = fs.readFileSync(`${__dirname}/data/audio.mp3`);
      return bot.sendAudio(USERID, audio).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.audio));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 730}","it('should send an audio from a Buffer', function test() {
      const audio = fs.readFileSync(`${__dirname}/data/audio.mp3`);
      return bot.sendAudio(USERID, audio).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.audio));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 738}","it('should send an audio file with thumb', function test() {
      const audio = `${__dirname}/data/audio.mp3`;
      const thumbImg = `attach://${__dirname}/data/sticker_thumb.png`;

      return bot.sendAudio(USERID, audio, { thumb: thumbImg }).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.audio));
        assert.ok(is.object(resp.audio.thumb));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 739}","it('should send an audio file with thumb', function test() {
      const audio = `${__dirname}/data/audio.mp3`;
      const thumbImg = `attach://${__dirname}/data/sticker_thumb.png`;

      return bot.sendAudio(USERID, audio, { thumb: thumbImg }).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.audio));
        assert.ok(is.object(resp.audio.thumb));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 740}","it('should send an audio file with thumb', function test() {
      const audio = `${__dirname}/data/audio.mp3`;
      const thumbImg = `attach://${__dirname}/data/sticker_thumb.png`;

      return bot.sendAudio(USERID, audio, { thumb: thumbImg }).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.audio));
        assert.ok(is.object(resp.audio.thumb));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 754}","it('should send a document from file', function test() {
      const document = `${__dirname}/data/photo.gif`;
      return bot.sendDocument(USERID, document).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.document));
        documentId = resp.document.file_id;
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 755}","it('should send a document from file', function test() {
      const document = `${__dirname}/data/photo.gif`;
      return bot.sendDocument(USERID, document).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.document));
        documentId = resp.document.file_id;
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 763}","it('should send a document from id', function test() {
      // Send the same document as before
      const document = documentId;
      return bot.sendDocument(USERID, document).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.document));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 764}","it('should send a document from id', function test() {
      // Send the same document as before
      const document = documentId;
      return bot.sendDocument(USERID, document).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.document));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 770}","it('should send a document from fs.readStream', function test() {
      const document = fs.createReadStream(`${__dirname}/data/photo.gif`);
      return bot.sendDocument(USERID, document).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.document));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 771}","it('should send a document from fs.readStream', function test() {
      const document = fs.createReadStream(`${__dirname}/data/photo.gif`);
      return bot.sendDocument(USERID, document).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.document));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 777}","it('should send a document from request Stream', function test() {
      const document = request(`${staticUrl}/photo.gif`);
      return bot.sendDocument(USERID, document).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.document));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 778}","it('should send a document from request Stream', function test() {
      const document = request(`${staticUrl}/photo.gif`);
      return bot.sendDocument(USERID, document).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.document));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 784}","it('should send a document from a Buffer', function test() {
      const document = fs.readFileSync(`${__dirname}/data/photo.gif`);
      return bot.sendDocument(USERID, document).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.document));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 785}","it('should send a document from a Buffer', function test() {
      const document = fs.readFileSync(`${__dirname}/data/photo.gif`);
      return bot.sendDocument(USERID, document).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.document));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 799}","it('should send a video from file', function test() {
      const video = `${__dirname}/data/video.mp4`;
      return bot.sendVideo(USERID, video).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
        videoId = resp.video.file_id;
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 800}","it('should send a video from file', function test() {
      const video = `${__dirname}/data/video.mp4`;
      return bot.sendVideo(USERID, video).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
        videoId = resp.video.file_id;
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 807}","it('should send a video from id', function test() {
      // Send the same video as before
      return bot.sendVideo(USERID, videoId).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 808}","it('should send a video from id', function test() {
      // Send the same video as before
      return bot.sendVideo(USERID, videoId).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 814}","it('should send a video from fs.readStream', function test() {
      const video = fs.createReadStream(`${__dirname}/data/video.mp4`);
      return bot.sendVideo(USERID, video).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 815}","it('should send a video from fs.readStream', function test() {
      const video = fs.createReadStream(`${__dirname}/data/video.mp4`);
      return bot.sendVideo(USERID, video).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 821}","it('should send a video from request Stream', function test() {
      const video = request(`${staticUrl}/video.mp4`);
      return bot.sendVideo(USERID, video).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 822}","it('should send a video from request Stream', function test() {
      const video = request(`${staticUrl}/video.mp4`);
      return bot.sendVideo(USERID, video).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 828}","it('should send a video from a Buffer', function test() {
      const video = fs.readFileSync(`${__dirname}/data/video.mp4`);
      return bot.sendVideo(USERID, video).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 829}","it('should send a video from a Buffer', function test() {
      const video = fs.readFileSync(`${__dirname}/data/video.mp4`);
      return bot.sendVideo(USERID, video).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 840}","it('should send a gif as an animation', function test() {
      return bot.sendAnimation(USERID, `${__dirname}/data/photo.gif`).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.document));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 841}","it('should send a gif as an animation', function test() {
      return bot.sendAnimation(USERID, `${__dirname}/data/photo.gif`).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.document));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 855}","it('should send a voice from file', function test() {
      const voice = `${__dirname}/data/voice.ogg`;
      return bot.sendVoice(USERID, voice).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.voice));
        voiceId = resp.voice.file_id;
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 856}","it('should send a voice from file', function test() {
      const voice = `${__dirname}/data/voice.ogg`;
      return bot.sendVoice(USERID, voice).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.voice));
        voiceId = resp.voice.file_id;
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 863}","it('should send a voice from id', function test() {
      // Send the same voice as before
      return bot.sendVoice(USERID, voiceId).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.voice));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 864}","it('should send a voice from id', function test() {
      // Send the same voice as before
      return bot.sendVoice(USERID, voiceId).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.voice));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 870}","it('should send a voice from fs.readStream', function test() {
      const voice = fs.createReadStream(`${__dirname}/data/voice.ogg`);
      return bot.sendVoice(USERID, voice).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.voice));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 871}","it('should send a voice from fs.readStream', function test() {
      const voice = fs.createReadStream(`${__dirname}/data/voice.ogg`);
      return bot.sendVoice(USERID, voice).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.voice));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 877}","it('should send a voice from request Stream', function test() {
      const voice = request(`${staticUrl}/voice.ogg`);
      return bot.sendVoice(USERID, voice).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.voice));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 878}","it('should send a voice from request Stream', function test() {
      const voice = request(`${staticUrl}/voice.ogg`);
      return bot.sendVoice(USERID, voice).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.voice));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 884}","it('should send a voice from a Buffer', function test() {
      const voice = fs.readFileSync(`${__dirname}/data/voice.ogg`);
      return bot.sendVoice(USERID, voice).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.voice));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 885}","it('should send a voice from a Buffer', function test() {
      const voice = fs.readFileSync(`${__dirname}/data/voice.ogg`);
      return bot.sendVoice(USERID, voice).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.voice));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 900}","it('should send a video from file', function test() {
      const video = `${__dirname}/data/video.mp4`;
      return bot.sendVideoNote(USERID, video, { length: 5 }).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
        videoNoteId = resp.video.file_id;
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 901}","it('should send a video from file', function test() {
      const video = `${__dirname}/data/video.mp4`;
      return bot.sendVideoNote(USERID, video, { length: 5 }).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
        videoNoteId = resp.video.file_id;
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 6, 'line': 907}","it('should send a video from id', function test() {
      // Send the same videonote as before
      assert.ok(videoNoteId);
      return bot.sendVideoNote(USERID, videoNoteId, { length: 5 }).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 909}","it('should send a video from id', function test() {
      // Send the same videonote as before
      assert.ok(videoNoteId);
      return bot.sendVideoNote(USERID, videoNoteId, { length: 5 }).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 910}","it('should send a video from id', function test() {
      // Send the same videonote as before
      assert.ok(videoNoteId);
      return bot.sendVideoNote(USERID, videoNoteId, { length: 5 }).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 916}","it('should send a video from fs.readStream', function test() {
      const video = fs.createReadStream(`${__dirname}/data/video.mp4`);
      return bot.sendVideoNote(USERID, video, { length: 5 }).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 917}","it('should send a video from fs.readStream', function test() {
      const video = fs.createReadStream(`${__dirname}/data/video.mp4`);
      return bot.sendVideoNote(USERID, video, { length: 5 }).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 923}","it('should send a video from a Buffer', function test() {
      const video = fs.readFileSync(`${__dirname}/data/video.mp4`);
      return bot.sendVideoNote(USERID, video, { length: 5 }).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 924}","it('should send a video from a Buffer', function test() {
      const video = fs.readFileSync(`${__dirname}/data/video.mp4`);
      return bot.sendVideoNote(USERID, video, { length: 5 }).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.video));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 950}","it('should send group of photos/videos as album', function test() {
      return bot.sendMediaGroup(USERID, [
        {
          type: 'photo',
          media: `${__dirname}/data/photo.png`,
        },
        {
          type: 'video',
          media: `${__dirname}/data/video.mp4`,
        },
        {
          type: 'photo',
          media: FILE_ID,
        },
      ], {
        disable_notification: true,
      }).then(resp => {
        assert.ok(is.array(resp));
        assert.strictEqual(resp.length, 3);
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 951}","it('should send group of photos/videos as album', function test() {
      return bot.sendMediaGroup(USERID, [
        {
          type: 'photo',
          media: `${__dirname}/data/photo.png`,
        },
        {
          type: 'video',
          media: `${__dirname}/data/video.mp4`,
        },
        {
          type: 'photo',
          media: FILE_ID,
        },
      ], {
        disable_notification: true,
      }).then(resp => {
        assert.ok(is.array(resp));
        assert.strictEqual(resp.length, 3);
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 962}","it('should send a location', function test() {
      return bot.sendLocation(USERID, lat, long).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.location));
        assert.ok(is.number(resp.location.latitude));
        assert.ok(is.number(resp.location.longitude));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 963}","it('should send a location', function test() {
      return bot.sendLocation(USERID, lat, long).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.location));
        assert.ok(is.number(resp.location.latitude));
        assert.ok(is.number(resp.location.longitude));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 964}","it('should send a location', function test() {
      return bot.sendLocation(USERID, lat, long).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.location));
        assert.ok(is.number(resp.location.latitude));
        assert.ok(is.number(resp.location.longitude));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 965}","it('should send a location', function test() {
      return bot.sendLocation(USERID, lat, long).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.location));
        assert.ok(is.number(resp.location.latitude));
        assert.ok(is.number(resp.location.longitude));
      });
    })",steel
/test/telegram.js,Assertion Roulette,"{'column': 8, 'line': 980}","it('edits live location', function test() {
      const opts = { chat_id: USERID, message_id: message.message_id };
      return bot.editMessageLiveLocation(lat + 1, long + 1, opts).then(resp => {
        assert.ok(is.object(resp));
        assert.ok(is.object(resp.location));
        assert.ok(is.number(resp.location.latitude));
        assert.ok(is.number(resp.location.longitude));
      });
    })",steel
