file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/duration/create.test.js,Duplicate Assert,"{'line': 116, 'column': 2, 'index': 3420}","  114 | it(""Duration.fromDurationLike returns a Duration from millis"", () => {
  171 |   });
  172 |   test(""Thursday should be reported as the 5th day of the week"", () => {
  173 |     const dt = DateTime.fromISO(""2023-08-10"", { locale: ""en-US"" });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 174, 'column': 33, 'index': 6929}","  172 |   test(""Thursday should be reported as the 5th day of the week"", () => {
  173 |     const dt = DateTime.fromISO(""2023-08-10"", { locale: ""en-US"" });
> 174 |     expect(dt.localWeekday).toBe(5);
      |                                 ^ Magic Number
  175 |   });
  176 |   test(""Friday should be reported as the 6th day of the week"", () => {
  177 |     const dt = DateTime.fromISO(""2023-08-11"", { locale: ""en-US"" });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 178, 'column': 33, 'index': 7111}","  176 |   test(""Friday should be reported as the 6th day of the week"", () => {
  177 |     const dt = DateTime.fromISO(""2023-08-11"", { locale: ""en-US"" });
> 178 |     expect(dt.localWeekday).toBe(6);
      |                                 ^ Magic Number
  179 |   });
  180 |   test(""Saturday should be reported as the 7th day of the week"", () => {
  181 |     const dt = DateTime.fromISO(""2023-08-12"", { locale: ""en-US"" });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 182, 'column': 33, 'index': 7295}","  180 |   test(""Saturday should be reported as the 7th day of the week"", () => {
  181 |     const dt = DateTime.fromISO(""2023-08-12"", { locale: ""en-US"" });
> 182 |     expect(dt.localWeekday).toBe(7);
      |                                 ^ Magic Number
  183 |   });
  184 | });
  185 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 189, 'column': 33, 'index': 7531}","  187 |   test(""Monday should be reported as the 1st day of the week"", () => {
  188 |     const dt = DateTime.fromISO(""2023-08-07"", { locale: ""de-DE"" });
> 189 |     expect(dt.localWeekday).toBe(1);
      |                                 ^ Magic Number
  190 |   });
  191 |   const A_TUESDAY_IN_ISO_FORMAT = ""2023-08-08"";
  192 | const TUESDAY_AS_WEEKDAY_NUMBER = 2;"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 202, 'column': 33, 'index': 8018}","  200 |   test(""Wednesday should be reported as the 3rd day of the week"", () => {
  201 |     const dt = DateTime.fromISO(""2023-08-09"", { locale: ""de-DE"" });
> 202 |     expect(dt.localWeekday).toBe(3);
      |                                 ^ Magic Number
  203 |   });
  204 |   test(""Thursday should be reported as the 4th day of the week"", () => {
  205 |     const dt = DateTime.fromISO(""2023-08-10"", { locale: ""de-DE"" });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 206, 'column': 33, 'index': 8202}","  204 |   test(""Thursday should be reported as the 4th day of the week"", () => {
  205 |     const dt = DateTime.fromISO(""2023-08-10"", { locale: ""de-DE"" });
> 206 |     expect(dt.localWeekday).toBe(4);
      |                                 ^ Magic Number
  207 |   });
  208 |   test(""Friday should be reported as the 5th day of the week"", () => {
  209 |     const dt = DateTime.fromISO(""2023-08-11"", { locale: ""de-DE"" });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 210, 'column': 33, 'index': 8384}","  208 |   test(""Friday should be reported as the 5th day of the week"", () => {
  209 |     const dt = DateTime.fromISO(""2023-08-11"", { locale: ""de-DE"" });
> 210 |     expect(dt.localWeekday).toBe(5);
      |                                 ^ Magic Number
  211 |   });
  212 |   test(""Saturday should be reported as the 6th day of the week"", () => {
  213 |     const dt = DateTime.fromISO(""2023-08-12"", { locale: ""de-DE"" });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 214, 'column': 33, 'index': 8568}","  212 |   test(""Saturday should be reported as the 6th day of the week"", () => {
  213 |     const dt = DateTime.fromISO(""2023-08-12"", { locale: ""de-DE"" });
> 214 |     expect(dt.localWeekday).toBe(6);
      |                                 ^ Magic Number
  215 |   });
  216 |   test(""Sunday should be reported as the 7th day of the week"", () => {
  217 |     const dt = DateTime.fromISO(""2023-08-13"", { locale: ""de-DE"" });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 218, 'column': 33, 'index': 8750}","  216 |   test(""Sunday should be reported as the 7th day of the week"", () => {
  217 |     const dt = DateTime.fromISO(""2023-08-13"", { locale: ""de-DE"" });
> 218 |     expect(dt.localWeekday).toBe(7);
      |                                 ^ Magic Number
  219 |   });
  220 | });
  221 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 224, 'column': 86, 'index': 8945}","  222 | describe(""weeksInLocalWeekYear"", () => {
  223 |   test(""2018 should have 53 weeks in en-US"", () => {
> 224 |     expect(DateTime.local(2018, 6, 1, { locale: ""en-US"" }).weeksInLocalWeekYear).toBe(52);
      |                                                                                      ^ Magic Number
  225 |   });
  226 |   test(""2022 should have 53 weeks in en-US"", () => {
  227 |     expect(DateTime.local(2022, 6, 1, { locale: ""en-US"" }).weeksInLocalWeekYear).toBe("
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 232, 'column': 86, 'index': 9293}","  230 |   });
  231 |   test(""2022 should have 52 weeks in de-DE"", () => {
> 232 |     expect(DateTime.local(2022, 6, 1, { locale: ""de-DE"" }).weeksInLocalWeekYear).toBe(52);
      |                                                                                      ^ Magic Number
  233 |   });
  234 |   test(""2020 should have 53 weeks in de-DE"", () => {
  235 |     expect(DateTime.local(2020, 6, 1, { locale: ""de-DE"" }).weeksInLocalWeekYear).toBe(53);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 235, 'column': 86, 'index': 9443}","  233 |   });
  234 |   test(""2020 should have 53 weeks in de-DE"", () => {
> 235 |     expect(DateTime.local(2020, 6, 1, { locale: ""de-DE"" }).weeksInLocalWeekYear).toBe(53);
      |                                                                                      ^ Magic Number
  236 |   });
  237 |   test(""2018 should have 52 weeks with minDays 1, start 7"", () => {
  238 |     withDefaultWeekSettings("
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 245, 'column': 69, 'index': 9721}","  243 |       },
  244 |       () => {
> 245 |         expect(DateTime.local(2018, 6, 1).weeksInLocalWeekYear).toBe(52);
      |                                                                     ^ Magic Number
  246 |       }
  247 |     );
  248 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 257, 'column': 69, 'index': 10014}","  255 |       },
  256 |       () => {
> 257 |         expect(DateTime.local(2022, 6, 1).weeksInLocalWeekYear).toBe(53);
      |                                                                     ^ Magic Number
  258 |       }
  259 |     );
  260 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 266, 'column': 41, 'index': 10290}","  264 |   test(""Overridden week info should be reported by Info"", () => {
  265 |     withDefaultWeekSettings({ firstDay: 3, minimalDays: 5, weekend: [4, 6] }, () => {
> 266 |       expect(Info.getStartOfWeek()).toBe(3);
      |                                         ^ Magic Number
  267 |       expect(Info.getMinimumDaysInFirstWeek()).toBe(5);
  268 |       expect(Info.getWeekendWeekdays()).toEqual([4, 6]);
  269 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 267, 'column': 52, 'index': 10346}","  265 |     withDefaultWeekSettings({ firstDay: 3, minimalDays: 5, weekend: [4, 6] }, () => {
  266 |       expect(Info.getStartOfWeek()).toBe(3);
> 267 |       expect(Info.getMinimumDaysInFirstWeek()).toBe(5);
      |                                                    ^ Magic Number
  268 |       expect(Info.getWeekendWeekdays()).toEqual([4, 6]);
  269 |     });
  270 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 286, 'column': 35, 'index': 11317}","  284 |     withDefaultWeekSettings({ firstDay: 7, minimalDays: 1, weekend: [6, 7] }, () => {
  285 |       const dt = DateTime.local(2022, 1, 1, { locale: ""de-DE"" });
> 286 |       expect(dt.localWeekday).toBe(7);
      |                                   ^ Magic Number
  287 |       expect(dt.localWeekNumber).toBe(1);
  288 |       expect(dt.localWeekYear).toBe(2022);
  289 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 287, 'column': 38, 'index': 11359}","  285 |       const dt = DateTime.local(2022, 1, 1, { locale: ""de-DE"" });
  286 |       expect(dt.localWeekday).toBe(7);
> 287 |       expect(dt.localWeekNumber).toBe(1);
      |                                      ^ Magic Number
  288 |       expect(dt.localWeekYear).toBe(2022);
  289 |     });
  290 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 288, 'column': 36, 'index': 11399}","  286 |       expect(dt.localWeekday).toBe(7);
  287 |       expect(dt.localWeekNumber).toBe(1);
> 288 |       expect(dt.localWeekYear).toBe(2022);
      |                                    ^ Magic Number
  289 |     });
  290 |   });
  291 |   test(""Overridden week info should be respected by DateTime#set"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 295, 'column': 33, 'index': 11732}","  293 |       const dt = DateTime.local(2022, 1, 1, { locale: ""de-DE"" });
  294 |       const modified = dt.set({ localWeekday: 1 });
> 295 |       expect(modified.year).toBe(2021);
      |                                 ^ Magic Number
  296 |       expect(modified.month).toBe(12);
  297 |       expect(modified.day).toBe(26);
  298 |     });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 296, 'column': 34, 'index': 11773}","  294 |       const modified = dt.set({ localWeekday: 1 });
  295 |       expect(modified.year).toBe(2021);
> 296 |       expect(modified.month).toBe(12);
      |                                  ^ Magic Number
  297 |       expect(modified.day).toBe(26);
  298 |     });
  299 |   });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/localeWeek.test.js,Magic Number,"{'line': 297, 'column': 32, 'index': 11810}","  295 |       expect(modified.year).toBe(2021);
  296 |       expect(modified.month).toBe(12);
> 297 |       expect(modified.day).toBe(26);
      |                                ^ Magic Number
  298 |     });
  299 |   });
  300 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Conditional Test Logic,"{'line': 12, 'column': 0, 'index': 352}","  10 | };
  11 |
> 12 | for (const [name, local] of Object.entries(dateTimeConstructors)) {
  13 |   describe(`DateTime.${name}`, () => {
  14 |     test(""Hole dates are bumped forward"", () => {
  15 |       const d = local(2017, 3, 12, 2);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Conditional Test Logic,"{'line': 20, 'column': 4, 'index': 629}","  18 |     });
  19 |
> 20 |     if (name == ""fromObject"") {
     |    ^ Conditional Test Logic
  21 |       // this is questionable behavior, but I wanted to document it
  22 |       test(""Ambiguous dates pick the one with the current offset"", () => {
  23 |         const oldSettings = Settings.now;"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Conditional Test Logic,"{'line': 165, 'column': 2, 'index': 5134}","  163 |   const zoneObj = { zone: ""America/New_York"" };
  164 |
> 165 |   for (const [cacheName, cacheTs] of Object.entries(timestamps)) {
      |  ^ Conditional Test Logic
  166 |     for (const [nowName, nowTs] of Object.entries(timestamps)) {
  167 |       for (const [dateName, date] of Object.entries(dates)) {
  168 |         test(`cache = ${cacheName}, now = ${nowName}, date = ${dateName}`, () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Conditional Test Logic,"{'line': 166, 'column': 4, 'index': 5203}","  164 |
  165 |   for (const [cacheName, cacheTs] of Object.entries(timestamps)) {
> 166 |     for (const [nowName, nowTs] of Object.entries(timestamps)) {
      |    ^ Conditional Test Logic
  167 |       for (const [dateName, date] of Object.entries(dates)) {
  168 |         test(`cache = ${cacheName}, now = ${nowName}, date = ${dateName}`, () => {
  169 |           const oldSettings = Settings.now;"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Conditional Test Logic,"{'line': 167, 'column': 6, 'index': 5270}","  165 |   for (const [cacheName, cacheTs] of Object.entries(timestamps)) {
  166 |     for (const [nowName, nowTs] of Object.entries(timestamps)) {
> 167 |       for (const [dateName, date] of Object.entries(dates)) {
      |      ^ Conditional Test Logic
  168 |         test(`cache = ${cacheName}, now = ${nowName}, date = ${dateName}`, () => {
  169 |           const oldSettings = Settings.now;
  170 |           try {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 27, 'column': 10, 'index': 969}","  25 |           Settings.now = () => 1495653314595; // May 24, 2017
  26 |           let d = local(2017, 11, 5, 1);
> 27 |           expect(d.hour).toBe(1);
     |          ^ Duplicate Assert
  28 |           expect(d.offset).toBe(-4 * 60);
  29 |
  30 |           Settings.now = () => 1484456400000; // Jan 15, 2017"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 27, 'column': 10, 'index': 969}","  25 |           Settings.now = () => 1495653314595; // May 24, 2017
  26 |           let d = local(2017, 11, 5, 1);
> 27 |           expect(d.hour).toBe(1);
     |          ^ Duplicate Assert
  28 |           expect(d.offset).toBe(-4 * 60);
  29 |
  30 |           Settings.now = () => 1484456400000; // Jan 15, 2017"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 28, 'column': 10, 'index': 1003}","  26 |           let d = local(2017, 11, 5, 1);
  27 |           expect(d.hour).toBe(1);
> 28 |           expect(d.offset).toBe(-4 * 60);
     |          ^ Duplicate Assert
  29 |
  30 |           Settings.now = () => 1484456400000; // Jan 15, 2017
  31 |           d = local(2017, 11, 5, 1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 32, 'column': 10, 'index': 1145}","  30 |           Settings.now = () => 1484456400000; // Jan 15, 2017
  31 |           d = local(2017, 11, 5, 1);
> 32 |           expect(d.hour).toBe(1);
     |          ^ Duplicate Assert
  33 |           expect(d.offset).toBe(-5 * 60);
  34 |         } finally {
  35 |           Settings.now = oldSettings;"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 32, 'column': 10, 'index': 1145}","  30 |           Settings.now = () => 1484456400000; // Jan 15, 2017
  31 |           d = local(2017, 11, 5, 1);
> 32 |           expect(d.hour).toBe(1);
     |          ^ Duplicate Assert
  33 |           expect(d.offset).toBe(-5 * 60);
  34 |         } finally {
  35 |           Settings.now = oldSettings;"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 33, 'column': 10, 'index': 1179}","  31 |           d = local(2017, 11, 5, 1);
  32 |           expect(d.hour).toBe(1);
> 33 |           expect(d.offset).toBe(-5 * 60);
     |          ^ Duplicate Assert
  34 |         } finally {
  35 |           Settings.now = oldSettings;
  36 |         }"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 45, 'column': 10, 'index': 1579}","  43 |           Settings.now = () => 1495653314595; // May 24, 2017
  44 |           let d = local(2017, 11, 5, 1);
> 45 |           expect(d.hour).toBe(1);
     |          ^ Duplicate Assert
  46 |           expect(d.offset).toBe(-4 * 60);
  47 |
  48 |           Settings.now = () => 1484456400000; // Jan 15, 2017"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 45, 'column': 10, 'index': 1579}","  43 |           Settings.now = () => 1495653314595; // May 24, 2017
  44 |           let d = local(2017, 11, 5, 1);
> 45 |           expect(d.hour).toBe(1);
     |          ^ Duplicate Assert
  46 |           expect(d.offset).toBe(-4 * 60);
  47 |
  48 |           Settings.now = () => 1484456400000; // Jan 15, 2017"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 46, 'column': 10, 'index': 1613}","  44 |           let d = local(2017, 11, 5, 1);
  45 |           expect(d.hour).toBe(1);
> 46 |           expect(d.offset).toBe(-4 * 60);
     |          ^ Duplicate Assert
  47 |
  48 |           Settings.now = () => 1484456400000; // Jan 15, 2017
  49 |           d = local(2017, 11, 5, 1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 46, 'column': 10, 'index': 1613}","  44 |           let d = local(2017, 11, 5, 1);
  45 |           expect(d.hour).toBe(1);
> 46 |           expect(d.offset).toBe(-4 * 60);
     |          ^ Duplicate Assert
  47 |
  48 |           Settings.now = () => 1484456400000; // Jan 15, 2017
  49 |           d = local(2017, 11, 5, 1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 50, 'column': 10, 'index': 1755}","  48 |           Settings.now = () => 1484456400000; // Jan 15, 2017
  49 |           d = local(2017, 11, 5, 1);
> 50 |           expect(d.hour).toBe(1);
     |          ^ Duplicate Assert
  51 |           expect(d.offset).toBe(-4 * 60);
  52 |
  53 |           Settings.resetCaches();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 50, 'column': 10, 'index': 1755}","  48 |           Settings.now = () => 1484456400000; // Jan 15, 2017
  49 |           d = local(2017, 11, 5, 1);
> 50 |           expect(d.hour).toBe(1);
     |          ^ Duplicate Assert
  51 |           expect(d.offset).toBe(-4 * 60);
  52 |
  53 |           Settings.resetCaches();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 51, 'column': 10, 'index': 1789}","  49 |           d = local(2017, 11, 5, 1);
  50 |           expect(d.hour).toBe(1);
> 51 |           expect(d.offset).toBe(-4 * 60);
     |          ^ Duplicate Assert
  52 |
  53 |           Settings.resetCaches();
  54 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 51, 'column': 10, 'index': 1789}","  49 |           d = local(2017, 11, 5, 1);
  50 |           expect(d.hour).toBe(1);
> 51 |           expect(d.offset).toBe(-4 * 60);
     |          ^ Duplicate Assert
  52 |
  53 |           Settings.resetCaches();
  54 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 57, 'column': 10, 'index': 1966}","  55 |           Settings.now = () => 1484456400000; // Jan 15, 2017
  56 |           d = local(2017, 11, 5, 1);
> 57 |           expect(d.hour).toBe(1);
     |          ^ Duplicate Assert
  58 |           expect(d.offset).toBe(-5 * 60);
  59 |
  60 |           Settings.now = () => 1495653314595; // May 24, 2017"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 57, 'column': 10, 'index': 1966}","  55 |           Settings.now = () => 1484456400000; // Jan 15, 2017
  56 |           d = local(2017, 11, 5, 1);
> 57 |           expect(d.hour).toBe(1);
     |          ^ Duplicate Assert
  58 |           expect(d.offset).toBe(-5 * 60);
  59 |
  60 |           Settings.now = () => 1495653314595; // May 24, 2017"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 58, 'column': 10, 'index': 2000}","  56 |           d = local(2017, 11, 5, 1);
  57 |           expect(d.hour).toBe(1);
> 58 |           expect(d.offset).toBe(-5 * 60);
     |          ^ Duplicate Assert
  59 |
  60 |           Settings.now = () => 1495653314595; // May 24, 2017
  61 |           d = local(2017, 11, 5, 1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 58, 'column': 10, 'index': 2000}","  56 |           d = local(2017, 11, 5, 1);
  57 |           expect(d.hour).toBe(1);
> 58 |           expect(d.offset).toBe(-5 * 60);
     |          ^ Duplicate Assert
  59 |
  60 |           Settings.now = () => 1495653314595; // May 24, 2017
  61 |           d = local(2017, 11, 5, 1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 62, 'column': 10, 'index': 2142}","  60 |           Settings.now = () => 1495653314595; // May 24, 2017
  61 |           d = local(2017, 11, 5, 1);
> 62 |           expect(d.hour).toBe(1);
     |          ^ Duplicate Assert
  63 |           expect(d.offset).toBe(-5 * 60);
  64 |         } finally {
  65 |           Settings.now = oldSettings;"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 62, 'column': 10, 'index': 2142}","  60 |           Settings.now = () => 1495653314595; // May 24, 2017
  61 |           d = local(2017, 11, 5, 1);
> 62 |           expect(d.hour).toBe(1);
     |          ^ Duplicate Assert
  63 |           expect(d.offset).toBe(-5 * 60);
  64 |         } finally {
  65 |           Settings.now = oldSettings;"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 63, 'column': 10, 'index': 2176}","  61 |           d = local(2017, 11, 5, 1);
  62 |           expect(d.hour).toBe(1);
> 63 |           expect(d.offset).toBe(-5 * 60);
     |          ^ Duplicate Assert
  64 |         } finally {
  65 |           Settings.now = oldSettings;
  66 |         }"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 63, 'column': 10, 'index': 2176}","  61 |           d = local(2017, 11, 5, 1);
  62 |           expect(d.hour).toBe(1);
> 63 |           expect(d.offset).toBe(-5 * 60);
     |          ^ Duplicate Assert
  64 |         } finally {
  65 |           Settings.now = oldSettings;
  66 |         }"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 90, 'column': 6, 'index': 3072}","  88 |     test(""Subtracting an hour to land on the Fall Back falls back"", () => {
  89 |       let d = local(2017, 11, 5, 3).minus({ hour: 2 });
> 90 |       expect(d.hour).toBe(1);
     |      ^ Duplicate Assert
  91 |       expect(d.offset).toBe(-5 * 60);
  92 |
  93 |       d = d.minus({ hour: 1 });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 90, 'column': 6, 'index': 3072}","  88 |     test(""Subtracting an hour to land on the Fall Back falls back"", () => {
  89 |       let d = local(2017, 11, 5, 3).minus({ hour: 2 });
> 90 |       expect(d.hour).toBe(1);
     |      ^ Duplicate Assert
  91 |       expect(d.offset).toBe(-5 * 60);
  92 |
  93 |       d = d.minus({ hour: 1 });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 91, 'column': 6, 'index': 3102}","  89 |       let d = local(2017, 11, 5, 3).minus({ hour: 2 });
  90 |       expect(d.hour).toBe(1);
> 91 |       expect(d.offset).toBe(-5 * 60);
     |      ^ Duplicate Assert
  92 |
  93 |       d = d.minus({ hour: 1 });
  94 |       expect(d.hour).toBe(1);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 94, 'column': 6, 'index': 3173}","  92 |
  93 |       d = d.minus({ hour: 1 });
> 94 |       expect(d.hour).toBe(1);
     |      ^ Duplicate Assert
  95 |       expect(d.offset).toBe(-4 * 60);
  96 |     });
  97 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 94, 'column': 6, 'index': 3173}","  92 |
  93 |       d = d.minus({ hour: 1 });
> 94 |       expect(d.hour).toBe(1);
     |      ^ Duplicate Assert
  95 |       expect(d.offset).toBe(-4 * 60);
  96 |     });
  97 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 95, 'column': 6, 'index': 3203}","  93 |       d = d.minus({ hour: 1 });
  94 |       expect(d.hour).toBe(1);
> 95 |       expect(d.offset).toBe(-4 * 60);
     |      ^ Duplicate Assert
  96 |     });
  97 |
  98 |     test(""Changing a calendar date to land on a hole bumps forward"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 100, 'column': 6, 'index': 3381}","   98 |     test(""Changing a calendar date to land on a hole bumps forward"", () => {
   99 |       let d = local(2017, 3, 11, 2).plus({ day: 1 });
> 100 |       expect(d.hour).toBe(3);
      |      ^ Duplicate Assert
  101 |       expect(d.offset).toBe(-4 * 60);
  102 |
  103 |       d = local(2017, 3, 13, 2).minus({ day: 1 });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 100, 'column': 6, 'index': 3381}","   98 |     test(""Changing a calendar date to land on a hole bumps forward"", () => {
   99 |       let d = local(2017, 3, 11, 2).plus({ day: 1 });
> 100 |       expect(d.hour).toBe(3);
      |      ^ Duplicate Assert
  101 |       expect(d.offset).toBe(-4 * 60);
  102 |
  103 |       d = local(2017, 3, 13, 2).minus({ day: 1 });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 101, 'column': 6, 'index': 3411}","   99 |       let d = local(2017, 3, 11, 2).plus({ day: 1 });
  100 |       expect(d.hour).toBe(3);
> 101 |       expect(d.offset).toBe(-4 * 60);
      |      ^ Duplicate Assert
  102 |
  103 |       d = local(2017, 3, 13, 2).minus({ day: 1 });
  104 |       expect(d.hour).toBe(3);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 101, 'column': 6, 'index': 3411}","   99 |       let d = local(2017, 3, 11, 2).plus({ day: 1 });
  100 |       expect(d.hour).toBe(3);
> 101 |       expect(d.offset).toBe(-4 * 60);
      |      ^ Duplicate Assert
  102 |
  103 |       d = local(2017, 3, 13, 2).minus({ day: 1 });
  104 |       expect(d.hour).toBe(3);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/dst.test.js,Duplicate Assert,"{'line': 104, 'column': 6, 'index': 3501}","  102 |
  103 |       d = local(2017, 3, 13, 2).minus({ day: 1 });
> 104 |       expect(d.hour).toBe(3);
      |      ^ Duplicate Assert
  105 |       expect(d.offset).toBe(-4 * 60);
  106 |     });
  107 |"
