file,type,line,frame
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/duration/create.test.js,Duplicate Assert,"{'line': 116, 'column': 2, 'index': 3420}","  114 | it(""Duration.fromDurationLike returns a Duration from millis"", () => {
  381 |   expect(d.year).toBe(2016);
> 382 |   expect(d.ordinal).toBe(200);
      |  ^ Duplicate Assert
  383 |
  384 |   d = DateTime.fromFormat(""2016 016"", ""yyyy ooo"");
  385 |   expect(d.year).toBe(2016);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 385, 'column': 2, 'index': 13962}","  383 |
  384 |   d = DateTime.fromFormat(""2016 016"", ""yyyy ooo"");
> 385 |   expect(d.year).toBe(2016);
      |  ^ Duplicate Assert
  386 |   expect(d.ordinal).toBe(16);
  387 |
  388 |   d = DateTime.fromFormat(""2016 200"", ""yyyy o"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 385, 'column': 2, 'index': 13962}","  383 |
  384 |   d = DateTime.fromFormat(""2016 016"", ""yyyy ooo"");
> 385 |   expect(d.year).toBe(2016);
      |  ^ Duplicate Assert
  386 |   expect(d.ordinal).toBe(16);
  387 |
  388 |   d = DateTime.fromFormat(""2016 200"", ""yyyy o"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 386, 'column': 2, 'index': 13991}","  384 |   d = DateTime.fromFormat(""2016 016"", ""yyyy ooo"");
  385 |   expect(d.year).toBe(2016);
> 386 |   expect(d.ordinal).toBe(16);
      |  ^ Duplicate Assert
  387 |
  388 |   d = DateTime.fromFormat(""2016 200"", ""yyyy o"");
  389 |   expect(d.year).toBe(2016);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 386, 'column': 2, 'index': 13991}","  384 |   d = DateTime.fromFormat(""2016 016"", ""yyyy ooo"");
  385 |   expect(d.year).toBe(2016);
> 386 |   expect(d.ordinal).toBe(16);
      |  ^ Duplicate Assert
  387 |
  388 |   d = DateTime.fromFormat(""2016 200"", ""yyyy o"");
  389 |   expect(d.year).toBe(2016);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 389, 'column': 2, 'index': 14071}","  387 |
  388 |   d = DateTime.fromFormat(""2016 200"", ""yyyy o"");
> 389 |   expect(d.year).toBe(2016);
      |  ^ Duplicate Assert
  390 |   expect(d.ordinal).toBe(200);
  391 |
  392 |   d = DateTime.fromFormat(""2016 16"", ""yyyy o"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 389, 'column': 2, 'index': 14071}","  387 |
  388 |   d = DateTime.fromFormat(""2016 200"", ""yyyy o"");
> 389 |   expect(d.year).toBe(2016);
      |  ^ Duplicate Assert
  390 |   expect(d.ordinal).toBe(200);
  391 |
  392 |   d = DateTime.fromFormat(""2016 16"", ""yyyy o"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 390, 'column': 2, 'index': 14100}","  388 |   d = DateTime.fromFormat(""2016 200"", ""yyyy o"");
  389 |   expect(d.year).toBe(2016);
> 390 |   expect(d.ordinal).toBe(200);
      |  ^ Duplicate Assert
  391 |
  392 |   d = DateTime.fromFormat(""2016 16"", ""yyyy o"");
  393 |   expect(d.year).toBe(2016);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 390, 'column': 2, 'index': 14100}","  388 |   d = DateTime.fromFormat(""2016 200"", ""yyyy o"");
  389 |   expect(d.year).toBe(2016);
> 390 |   expect(d.ordinal).toBe(200);
      |  ^ Duplicate Assert
  391 |
  392 |   d = DateTime.fromFormat(""2016 16"", ""yyyy o"");
  393 |   expect(d.year).toBe(2016);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 393, 'column': 2, 'index': 14180}","  391 |
  392 |   d = DateTime.fromFormat(""2016 16"", ""yyyy o"");
> 393 |   expect(d.year).toBe(2016);
      |  ^ Duplicate Assert
  394 |   expect(d.ordinal).toBe(16);
  395 | });
  396 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 393, 'column': 2, 'index': 14180}","  391 |
  392 |   d = DateTime.fromFormat(""2016 16"", ""yyyy o"");
> 393 |   expect(d.year).toBe(2016);
      |  ^ Duplicate Assert
  394 |   expect(d.ordinal).toBe(16);
  395 | });
  396 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 394, 'column': 2, 'index': 14209}","  392 |   d = DateTime.fromFormat(""2016 16"", ""yyyy o"");
  393 |   expect(d.year).toBe(2016);
> 394 |   expect(d.ordinal).toBe(16);
      |  ^ Duplicate Assert
  395 | });
  396 |
  397 | test(""DateTime.fromFormat() throws on mixed units"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 394, 'column': 2, 'index': 14209}","  392 |   d = DateTime.fromFormat(""2016 16"", ""yyyy o"");
  393 |   expect(d.year).toBe(2016);
> 394 |   expect(d.ordinal).toBe(16);
      |  ^ Duplicate Assert
  395 | });
  396 |
  397 | test(""DateTime.fromFormat() throws on mixed units"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 409, 'column': 2, 'index': 14590}","  407 | test(""DateTime.fromFormat() accepts weekYear by itself"", () => {
  408 |   let d = DateTime.fromFormat(""2004"", ""kkkk"");
> 409 |   expect(d.weekYear).toBe(2004);
      |  ^ Duplicate Assert
  410 |   expect(d.weekNumber).toBe(1);
  411 |   expect(d.weekday).toBe(1);
  412 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 409, 'column': 2, 'index': 14590}","  407 | test(""DateTime.fromFormat() accepts weekYear by itself"", () => {
  408 |   let d = DateTime.fromFormat(""2004"", ""kkkk"");
> 409 |   expect(d.weekYear).toBe(2004);
      |  ^ Duplicate Assert
  410 |   expect(d.weekNumber).toBe(1);
  411 |   expect(d.weekday).toBe(1);
  412 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 410, 'column': 2, 'index': 14623}","  408 |   let d = DateTime.fromFormat(""2004"", ""kkkk"");
  409 |   expect(d.weekYear).toBe(2004);
> 410 |   expect(d.weekNumber).toBe(1);
      |  ^ Duplicate Assert
  411 |   expect(d.weekday).toBe(1);
  412 |
  413 |   d = DateTime.fromFormat(""04"", ""kk"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 410, 'column': 2, 'index': 14623}","  408 |   let d = DateTime.fromFormat(""2004"", ""kkkk"");
  409 |   expect(d.weekYear).toBe(2004);
> 410 |   expect(d.weekNumber).toBe(1);
      |  ^ Duplicate Assert
  411 |   expect(d.weekday).toBe(1);
  412 |
  413 |   d = DateTime.fromFormat(""04"", ""kk"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 411, 'column': 2, 'index': 14655}","  409 |   expect(d.weekYear).toBe(2004);
  410 |   expect(d.weekNumber).toBe(1);
> 411 |   expect(d.weekday).toBe(1);
      |  ^ Duplicate Assert
  412 |
  413 |   d = DateTime.fromFormat(""04"", ""kk"");
  414 |   expect(d.weekYear).toBe(2004);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 411, 'column': 2, 'index': 14655}","  409 |   expect(d.weekYear).toBe(2004);
  410 |   expect(d.weekNumber).toBe(1);
> 411 |   expect(d.weekday).toBe(1);
      |  ^ Duplicate Assert
  412 |
  413 |   d = DateTime.fromFormat(""04"", ""kk"");
  414 |   expect(d.weekYear).toBe(2004);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 414, 'column': 2, 'index': 14724}","  412 |
  413 |   d = DateTime.fromFormat(""04"", ""kk"");
> 414 |   expect(d.weekYear).toBe(2004);
      |  ^ Duplicate Assert
  415 |   expect(d.weekNumber).toBe(1);
  416 |   expect(d.weekday).toBe(1);
  417 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 414, 'column': 2, 'index': 14724}","  412 |
  413 |   d = DateTime.fromFormat(""04"", ""kk"");
> 414 |   expect(d.weekYear).toBe(2004);
      |  ^ Duplicate Assert
  415 |   expect(d.weekNumber).toBe(1);
  416 |   expect(d.weekday).toBe(1);
  417 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 415, 'column': 2, 'index': 14757}","  413 |   d = DateTime.fromFormat(""04"", ""kk"");
  414 |   expect(d.weekYear).toBe(2004);
> 415 |   expect(d.weekNumber).toBe(1);
      |  ^ Duplicate Assert
  416 |   expect(d.weekday).toBe(1);
  417 | });
  418 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 415, 'column': 2, 'index': 14757}","  413 |   d = DateTime.fromFormat(""04"", ""kk"");
  414 |   expect(d.weekYear).toBe(2004);
> 415 |   expect(d.weekNumber).toBe(1);
      |  ^ Duplicate Assert
  416 |   expect(d.weekday).toBe(1);
  417 | });
  418 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 416, 'column': 2, 'index': 14789}","  414 |   expect(d.weekYear).toBe(2004);
  415 |   expect(d.weekNumber).toBe(1);
> 416 |   expect(d.weekday).toBe(1);
      |  ^ Duplicate Assert
  417 | });
  418 |
  419 | test(""DateTime.fromFormat() defaults kk to the right century"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 416, 'column': 2, 'index': 14789}","  414 |   expect(d.weekYear).toBe(2004);
  415 |   expect(d.weekNumber).toBe(1);
> 416 |   expect(d.weekday).toBe(1);
      |  ^ Duplicate Assert
  417 | });
  418 |
  419 | test(""DateTime.fromFormat() defaults kk to the right century"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 442, 'column': 2, 'index': 15744}","  440 |
  441 |   let d = DateTime.fromFormat(""17"", ""WW"");
> 442 |   expect(d.weekYear).toBe(now.weekYear);
      |  ^ Duplicate Assert
  443 |   expect(d.weekNumber).toBe(17);
  444 |   expect(d.weekday).toBe(1);
  445 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 442, 'column': 2, 'index': 15744}","  440 |
  441 |   let d = DateTime.fromFormat(""17"", ""WW"");
> 442 |   expect(d.weekYear).toBe(now.weekYear);
      |  ^ Duplicate Assert
  443 |   expect(d.weekNumber).toBe(17);
  444 |   expect(d.weekday).toBe(1);
  445 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 443, 'column': 2, 'index': 15785}","  441 |   let d = DateTime.fromFormat(""17"", ""WW"");
  442 |   expect(d.weekYear).toBe(now.weekYear);
> 443 |   expect(d.weekNumber).toBe(17);
      |  ^ Duplicate Assert
  444 |   expect(d.weekday).toBe(1);
  445 |
  446 |   d = DateTime.fromFormat(""17"", ""W"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 443, 'column': 2, 'index': 15785}","  441 |   let d = DateTime.fromFormat(""17"", ""WW"");
  442 |   expect(d.weekYear).toBe(now.weekYear);
> 443 |   expect(d.weekNumber).toBe(17);
      |  ^ Duplicate Assert
  444 |   expect(d.weekday).toBe(1);
  445 |
  446 |   d = DateTime.fromFormat(""17"", ""W"");"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 444, 'column': 2, 'index': 15818}","  442 |   expect(d.weekYear).toBe(now.weekYear);
  443 |   expect(d.weekNumber).toBe(17);
> 444 |   expect(d.weekday).toBe(1);
      |  ^ Duplicate Assert
  445 |
  446 |   d = DateTime.fromFormat(""17"", ""W"");
  447 |   expect(d.weekYear).toBe(now.weekYear);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 444, 'column': 2, 'index': 15818}","  442 |   expect(d.weekYear).toBe(now.weekYear);
  443 |   expect(d.weekNumber).toBe(17);
> 444 |   expect(d.weekday).toBe(1);
      |  ^ Duplicate Assert
  445 |
  446 |   d = DateTime.fromFormat(""17"", ""W"");
  447 |   expect(d.weekYear).toBe(now.weekYear);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 447, 'column': 2, 'index': 15886}","  445 |
  446 |   d = DateTime.fromFormat(""17"", ""W"");
> 447 |   expect(d.weekYear).toBe(now.weekYear);
      |  ^ Duplicate Assert
  448 |   expect(d.weekNumber).toBe(17);
  449 |   expect(d.weekday).toBe(1);
  450 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 447, 'column': 2, 'index': 15886}","  445 |
  446 |   d = DateTime.fromFormat(""17"", ""W"");
> 447 |   expect(d.weekYear).toBe(now.weekYear);
      |  ^ Duplicate Assert
  448 |   expect(d.weekNumber).toBe(17);
  449 |   expect(d.weekday).toBe(1);
  450 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 448, 'column': 2, 'index': 15927}","  446 |   d = DateTime.fromFormat(""17"", ""W"");
  447 |   expect(d.weekYear).toBe(now.weekYear);
> 448 |   expect(d.weekNumber).toBe(17);
      |  ^ Duplicate Assert
  449 |   expect(d.weekday).toBe(1);
  450 | });
  451 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 448, 'column': 2, 'index': 15927}","  446 |   d = DateTime.fromFormat(""17"", ""W"");
  447 |   expect(d.weekYear).toBe(now.weekYear);
> 448 |   expect(d.weekNumber).toBe(17);
      |  ^ Duplicate Assert
  449 |   expect(d.weekday).toBe(1);
  450 | });
  451 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 449, 'column': 2, 'index': 15960}","  447 |   expect(d.weekYear).toBe(now.weekYear);
  448 |   expect(d.weekNumber).toBe(17);
> 449 |   expect(d.weekday).toBe(1);
      |  ^ Duplicate Assert
  450 | });
  451 |
  452 | test(""DateTime.fromFormat() accepts weekYear/weekNumber/weekday"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 449, 'column': 2, 'index': 15960}","  447 |   expect(d.weekYear).toBe(now.weekYear);
  448 |   expect(d.weekNumber).toBe(17);
> 449 |   expect(d.weekday).toBe(1);
      |  ^ Duplicate Assert
  450 | });
  451 |
  452 | test(""DateTime.fromFormat() accepts weekYear/weekNumber/weekday"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 522, 'column': 2, 'index': 18540}","  520 |     ""yyyy/MM/dd HH:mm:ss.SSS z""
  521 |   ).toUTC();
> 522 |   expect(d.isValid).toBe(true);
      |  ^ Duplicate Assert
  523 |   expect(d.offset).toBe(0);
  524 |   expect(d.hour).toBe(0);
  525 |   expect(d.minute).toBe(10);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 522, 'column': 2, 'index': 18540}","  520 |     ""yyyy/MM/dd HH:mm:ss.SSS z""
  521 |   ).toUTC();
> 522 |   expect(d.isValid).toBe(true);
      |  ^ Duplicate Assert
  523 |   expect(d.offset).toBe(0);
  524 |   expect(d.hour).toBe(0);
  525 |   expect(d.minute).toBe(10);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 523, 'column': 2, 'index': 18572}","  521 |   ).toUTC();
  522 |   expect(d.isValid).toBe(true);
> 523 |   expect(d.offset).toBe(0);
      |  ^ Duplicate Assert
  524 |   expect(d.hour).toBe(0);
  525 |   expect(d.minute).toBe(10);
  526 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 523, 'column': 2, 'index': 18572}","  521 |   ).toUTC();
  522 |   expect(d.isValid).toBe(true);
> 523 |   expect(d.offset).toBe(0);
      |  ^ Duplicate Assert
  524 |   expect(d.hour).toBe(0);
  525 |   expect(d.minute).toBe(10);
  526 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 524, 'column': 2, 'index': 18600}","  522 |   expect(d.isValid).toBe(true);
  523 |   expect(d.offset).toBe(0);
> 524 |   expect(d.hour).toBe(0);
      |  ^ Duplicate Assert
  525 |   expect(d.minute).toBe(10);
  526 |
  527 |   d = DateTime.fromFormat(""1982/05/25 09:10:11.445 UTC"", ""yyyy/MM/dd HH:mm:ss.SSS z"").toUTC();"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 525, 'column': 2, 'index': 18626}","  523 |   expect(d.offset).toBe(0);
  524 |   expect(d.hour).toBe(0);
> 525 |   expect(d.minute).toBe(10);
      |  ^ Duplicate Assert
  526 |
  527 |   d = DateTime.fromFormat(""1982/05/25 09:10:11.445 UTC"", ""yyyy/MM/dd HH:mm:ss.SSS z"").toUTC();
  528 |   expect(d.isValid).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 525, 'column': 2, 'index': 18626}","  523 |   expect(d.offset).toBe(0);
  524 |   expect(d.hour).toBe(0);
> 525 |   expect(d.minute).toBe(10);
      |  ^ Duplicate Assert
  526 |
  527 |   d = DateTime.fromFormat(""1982/05/25 09:10:11.445 UTC"", ""yyyy/MM/dd HH:mm:ss.SSS z"").toUTC();
  528 |   expect(d.isValid).toBe(true);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 528, 'column': 2, 'index': 18751}","  526 |
  527 |   d = DateTime.fromFormat(""1982/05/25 09:10:11.445 UTC"", ""yyyy/MM/dd HH:mm:ss.SSS z"").toUTC();
> 528 |   expect(d.isValid).toBe(true);
      |  ^ Duplicate Assert
  529 |   expect(d.offset).toBe(0);
  530 |   expect(d.hour).toBe(9);
  531 |   expect(d.minute).toBe(10);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 528, 'column': 2, 'index': 18751}","  526 |
  527 |   d = DateTime.fromFormat(""1982/05/25 09:10:11.445 UTC"", ""yyyy/MM/dd HH:mm:ss.SSS z"").toUTC();
> 528 |   expect(d.isValid).toBe(true);
      |  ^ Duplicate Assert
  529 |   expect(d.offset).toBe(0);
  530 |   expect(d.hour).toBe(9);
  531 |   expect(d.minute).toBe(10);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 529, 'column': 2, 'index': 18783}","  527 |   d = DateTime.fromFormat(""1982/05/25 09:10:11.445 UTC"", ""yyyy/MM/dd HH:mm:ss.SSS z"").toUTC();
  528 |   expect(d.isValid).toBe(true);
> 529 |   expect(d.offset).toBe(0);
      |  ^ Duplicate Assert
  530 |   expect(d.hour).toBe(9);
  531 |   expect(d.minute).toBe(10);
  532 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 529, 'column': 2, 'index': 18783}","  527 |   d = DateTime.fromFormat(""1982/05/25 09:10:11.445 UTC"", ""yyyy/MM/dd HH:mm:ss.SSS z"").toUTC();
  528 |   expect(d.isValid).toBe(true);
> 529 |   expect(d.offset).toBe(0);
      |  ^ Duplicate Assert
  530 |   expect(d.hour).toBe(9);
  531 |   expect(d.minute).toBe(10);
  532 | });"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 530, 'column': 2, 'index': 18811}","  528 |   expect(d.isValid).toBe(true);
  529 |   expect(d.offset).toBe(0);
> 530 |   expect(d.hour).toBe(9);
      |  ^ Duplicate Assert
  531 |   expect(d.minute).toBe(10);
  532 | });
  533 |"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 531, 'column': 2, 'index': 18837}","  529 |   expect(d.offset).toBe(0);
  530 |   expect(d.hour).toBe(9);
> 531 |   expect(d.minute).toBe(10);
      |  ^ Duplicate Assert
  532 | });
  533 |
  534 | test(""DateTime.fromFormat() with setZone parses IANA zones and sets it"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 531, 'column': 2, 'index': 18837}","  529 |   expect(d.offset).toBe(0);
  530 |   expect(d.hour).toBe(9);
> 531 |   expect(d.minute).toBe(10);
      |  ^ Duplicate Assert
  532 | });
  533 |
  534 | test(""DateTime.fromFormat() with setZone parses IANA zones and sets it"", () => {"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 649, 'column': 2, 'index': 22467}","  647 |     { setZone: true }
  648 |   );
> 649 |   expect(i.isValid).toBe(true);
      |  ^ Duplicate Assert
  650 |   expect(i.year).toBe(2021);
  651 |   expect(i.month).toBe(4);
  652 |   expect(i.day).toBe(4);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 649, 'column': 2, 'index': 22467}","  647 |     { setZone: true }
  648 |   );
> 649 |   expect(i.isValid).toBe(true);
      |  ^ Duplicate Assert
  650 |   expect(i.year).toBe(2021);
  651 |   expect(i.month).toBe(4);
  652 |   expect(i.day).toBe(4);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 650, 'column': 2, 'index': 22499}","  648 |   );
  649 |   expect(i.isValid).toBe(true);
> 650 |   expect(i.year).toBe(2021);
      |  ^ Duplicate Assert
  651 |   expect(i.month).toBe(4);
  652 |   expect(i.day).toBe(4);
  653 |   expect(i.hour).toBe(2);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 650, 'column': 2, 'index': 22499}","  648 |   );
  649 |   expect(i.isValid).toBe(true);
> 650 |   expect(i.year).toBe(2021);
      |  ^ Duplicate Assert
  651 |   expect(i.month).toBe(4);
  652 |   expect(i.day).toBe(4);
  653 |   expect(i.hour).toBe(2);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 651, 'column': 2, 'index': 22528}","  649 |   expect(i.isValid).toBe(true);
  650 |   expect(i.year).toBe(2021);
> 651 |   expect(i.month).toBe(4);
      |  ^ Duplicate Assert
  652 |   expect(i.day).toBe(4);
  653 |   expect(i.hour).toBe(2);
  654 |   expect(i.minute).toBe(30);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 651, 'column': 2, 'index': 22528}","  649 |   expect(i.isValid).toBe(true);
  650 |   expect(i.year).toBe(2021);
> 651 |   expect(i.month).toBe(4);
      |  ^ Duplicate Assert
  652 |   expect(i.day).toBe(4);
  653 |   expect(i.hour).toBe(2);
  654 |   expect(i.minute).toBe(30);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 652, 'column': 2, 'index': 22555}","  650 |   expect(i.year).toBe(2021);
  651 |   expect(i.month).toBe(4);
> 652 |   expect(i.day).toBe(4);
      |  ^ Duplicate Assert
  653 |   expect(i.hour).toBe(2);
  654 |   expect(i.minute).toBe(30);
  655 |   expect(i.second).toBe(0);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 652, 'column': 2, 'index': 22555}","  650 |   expect(i.year).toBe(2021);
  651 |   expect(i.month).toBe(4);
> 652 |   expect(i.day).toBe(4);
      |  ^ Duplicate Assert
  653 |   expect(i.hour).toBe(2);
  654 |   expect(i.minute).toBe(30);
  655 |   expect(i.second).toBe(0);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 653, 'column': 2, 'index': 22580}","  651 |   expect(i.month).toBe(4);
  652 |   expect(i.day).toBe(4);
> 653 |   expect(i.hour).toBe(2);
      |  ^ Duplicate Assert
  654 |   expect(i.minute).toBe(30);
  655 |   expect(i.second).toBe(0);
  656 |   expect(i.millisecond).toBe(0);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 653, 'column': 2, 'index': 22580}","  651 |   expect(i.month).toBe(4);
  652 |   expect(i.day).toBe(4);
> 653 |   expect(i.hour).toBe(2);
      |  ^ Duplicate Assert
  654 |   expect(i.minute).toBe(30);
  655 |   expect(i.second).toBe(0);
  656 |   expect(i.millisecond).toBe(0);"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 654, 'column': 2, 'index': 22606}","  652 |   expect(i.day).toBe(4);
  653 |   expect(i.hour).toBe(2);
> 654 |   expect(i.minute).toBe(30);
      |  ^ Duplicate Assert
  655 |   expect(i.second).toBe(0);
  656 |   expect(i.millisecond).toBe(0);
  657 |   expect(i.offset).toBe(660); //+11:00"
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/luxon/test/datetime/tokenParse.test.js,Duplicate Assert,"{'line': 654, 'column': 2, 'index': 22606}","  652 |   expect(i.day).toBe(4);
  653 |   expect(i.hour).toBe(2);
> 654 |   expect(i.minute).toBe(30);
      |  ^ Duplicate Assert
  655 |   expect(i.second).toBe(0);
